Actual,Predicted
7.3,8.020868248040557
8.2,7.570879000687379
8.1,7.82539571253412
8.5,7.578610805152936
8.0,8.060132889903768
8.2,8.00111595501963
6.4,7.504454588530112
9.0,8.21589127912701
7.9,7.8836123775018745
8.3,7.786167272749184
8.3,8.178951113543436
7.8,8.100392222964748
7.7,7.681595452503242
8.3,7.783617853728809
7.8,7.81310632354702
8.2,7.9684271953038435
8.6,8.564345206330618
8.0,7.892278892379367
8.6,7.8127245995839605
7.2,7.93116981533364
8.1,7.82539571253412
8.3,8.079992916795925
7.7,7.866092999996991
8.0,8.18002087516671
9.0,7.939326170368746
8.5,8.030272172670374
8.3,7.849899049123492
8.7,8.105276503134725
7.5,7.795770668901651
8.8,8.478108756201996
8.3,7.81172867732887
8.6,8.292899217261633
8.6,8.632101049065657
6.5,8.399580277113754
7.3,7.741415584544788
7.9,7.960000574206224
8.3,7.997618616929538
8.8,8.370655960899837
8.2,7.748414181565199
7.0,8.022219935888634
8.2,8.07253205484733
8.3,8.169545008316689
8.3,8.246866381790793
7.0,7.67365853249068
8.4,7.933047787779633
8.7,7.8499819583056665
8.7,8.1270168239881
8.0,8.299986755682829
8.0,7.881848660993657
8.0,7.831427989369459
8.0,8.268901961776049
8.5,7.896035891298836
8.2,7.861183084962839
8.0,7.923926324121133
8.1,7.8849948736819515
7.2,7.906835221888544
8.1,8.487598707174909
7.5,7.94208841750856
8.0,7.999437036490646
8.3,7.9983670544892425
7.7,7.417947862378798
5.5,7.748216813013936
7.0,7.6666418451049365
9.2,8.4489987073192
6.4,7.714979974555496
8.2,7.860555207132378
8.3,8.163167987823979
8.1,7.817424436918233
8.3,7.668785930521501
8.2,8.103680114253155
8.2,7.950591857126738
8.5,8.258367299792976
8.2,7.9429683727818405
7.9,7.826990029503978
7.1,7.715042225273701
7.0,7.730571475544352
8.0,8.164716025984205
7.0,7.747631970206111
6.9,7.7290269452089175
6.9,7.9546990797554855
7.5,7.777845968822795
6.9,7.828115222975199
8.2,8.269401178950705
7.0,7.791631446762047
7.5,7.933957716380355
8.3,8.380710168056373
7.3,7.699008398268269
8.3,8.226778767238757
7.9,7.691848779269058
6.4,7.675601873013014
7.9,8.04007093104598
7.7,7.87535523138117
8.2,8.022641509516475
7.7,7.957810565832528
7.2,7.93116981533364
8.4,7.8576395325233355
7.1,7.700693929165104
5.5,7.963760105667523
7.2,7.832383507636159
8.5,8.204325201710716
8.6,7.90748865438695
8.3,8.146004409897321
8.5,8.297438296484977
6.9,8.010860359821693
7.7,8.002225231804104
7.4,7.906516487843011
7.7,7.924466570344447
7.9,8.019306864788422
7.7,7.802758841864725
7.0,8.165384045949967
7.1,7.92771870565595
8.0,8.048596504150643
8.0,8.03183541530267
8.2,7.7943108229149125
8.5,7.905397199830611
7.1,7.331904443674353
8.0,8.17978310039043
8.5,7.9372688376613185
7.8,7.793029487464641
8.0,7.828877181172375
7.8,7.855521177959245
8.7,8.290702315910556
8.2,7.676259264329406
8.5,8.299183381539772
8.0,7.8578494459894
9.0,8.120746508855051
7.9,7.960333567414522
7.4,7.843975917796344
7.4,7.8125593216595615
8.3,8.151865062081576
7.8,8.103572873836056
7.4,7.866426482819258
8.8,8.301927846340796
8.3,7.839468716472157
7.9,7.901468034881462
8.3,8.309371628692308
7.2,7.917995007750786
8.4,8.118731626547115
8.5,7.828711563562016
7.1,7.762710453456706
8.6,7.773834105580282
8.2,8.16315298751357
7.9,7.890441383406439
8.6,7.771964321695073
8.0,7.891807080113079
8.2,8.23672195762826
8.0,7.931563197042634
8.3,7.8907119802768335
8.1,8.224944442468693
7.8,8.138168210009006
8.8,8.32488512011455
6.2,7.746665786254601
7.8,8.16097391764549
8.0,7.919865970281002
8.1,8.458900150113953
7.5,7.7871268195357155
7.8,7.989264781504236
6.4,7.4988845198178
8.3,7.8049766147567
8.5,7.827009385958346
8.3,8.207647705760628
8.3,7.7324394335343225
8.2,7.997123787521037
8.4,7.89310865019254
7.7,7.899421094529106
6.4,7.726340080823893
7.5,7.898712236822335
7.4,7.890818586203872
8.3,8.116979635653642
7.8,7.794821008133095
8.1,8.530641630656937
8.8,8.38960794842803
8.8,8.298048179071717
7.9,7.686717896149563
7.2,7.77588936633616
7.4,7.818832456068253
8.5,8.32220576832527
8.3,8.188968325932924
8.0,7.863313091833008
8.3,7.9045641086413685
8.4,7.923901208210358
7.4,8.3050284073994
8.4,7.826468786043724
8.5,8.139066843223587
8.7,7.840416427566602
7.5,7.811553794621107
8.3,8.216303213207665
8.5,8.240682814099861
8.3,7.703200068844483
7.4,8.20386983598435
7.7,7.6897261536314465
7.8,7.9795398252528535
8.6,7.831053099611322
8.4,7.626057922173006
8.6,7.758820514767796
7.9,7.6877596424158
8.0,8.182962208973706
7.1,7.799218895777469
7.4,7.765191282497492
7.2,7.815108042366324
8.2,7.601105008183605
8.2,8.062966524108264
8.5,7.756013529945125
7.1,7.761116198333529
8.3,7.989589381683479
7.0,7.688961416829421
8.0,7.893763364685696
8.2,7.9553608329844385
8.6,8.14406730875147
6.4,7.798837794034629
8.2,7.922377197966421
8.4,7.958815775462249
7.9,7.697883902679705
8.5,7.953907352270177
7.2,7.725989180980707
7.7,7.894326867346981
8.5,8.552788093226942
8.6,7.180395077441622
8.2,8.024293366284818
8.0,7.694603201548592
8.5,8.043026213655793
8.8,8.42528586084325
8.7,8.274631852406264
8.2,7.993983752540972
8.7,8.13977397530747
8.3,8.164762242947155
8.6,8.206394294921555
8.7,8.067014380178467
8.3,8.005568612890409
9.0,7.906003826294801
9.0,7.903614855609572
8.6,8.195490229235494
7.7,7.92781450610312
8.0,8.098395012860026
8.0,8.206876035821367
8.0,7.930303344613843
7.4,7.905981966635515
7.7,7.892725223011761
7.1,7.410660646759317
7.7,8.005319368503216
7.8,7.939742392486276
7.4,7.782568663340126
8.2,7.969549703580717
7.1,7.863477201460328
7.9,7.894612737851799
7.0,8.074192652904218
7.3,7.7798371330133635
9.0,7.954949870575885
8.5,7.88769900311958
7.7,7.9212697789286795
8.5,8.395484986560389
9.0,7.950485956230988
7.7,7.689407302606811
7.9,7.725145665286039
7.8,7.766086575882943
7.1,7.8100626775654565
8.5,7.776449484284118
7.8,8.34917876202604
8.2,7.757247424586819
7.0,7.945217413439165
7.8,7.890279049978464
7.9,7.741612297883763
7.7,7.810317903524944
7.1,7.775464494442125
8.5,8.16776343544078
8.5,8.3183144430179
7.9,7.991812333872473
8.4,7.8277441901422655
8.0,8.109873649746904
8.3,8.443430753964542
7.9,7.891902504142397
7.9,7.754665541456198
8.4,7.9372852108267
8.7,8.136585465061115
8.0,8.060132889903768
8.5,8.048991428764063
8.2,7.8945030170372466
8.3,7.761087077945997
7.7,7.641579648911488
7.8,8.217410549005972
8.2,8.094421825301149
8.7,7.855978148379495
8.5,8.275437575785128
8.3,8.1615737327008
7.7,7.626115374216668
8.6,8.156334684053784
8.3,8.224865661090945
8.3,8.179110539055753
8.2,7.720195865884959
7.9,7.867962386169638
7.7,7.681117175966288
8.7,8.035129277714919
8.4,7.746112506514847
8.4,7.979221860984614
7.4,7.7357717641507096
8.7,8.297425770980178
8.0,8.251365155421096
7.8,7.916303248519214
8.3,7.6961570541248445
7.9,7.798798004948836
8.3,7.685953821336509
8.2,8.610183216722918
8.6,7.75763484153957
8.3,7.676097731750467
8.0,7.987537103535912
7.4,7.86275969603595
8.7,8.001649920128193
8.8,7.985321440113693
7.7,7.7112485977943415
8.6,8.20409920690065
8.3,8.04510613994521
7.8,7.82347976031733
7.9,7.97145583478895
7.7,7.517110531040434
8.4,8.119357266366213
7.8,8.156023867388592
8.7,8.004838430374548
8.5,8.139066843223587
7.9,7.694695392433351
9.1,8.36084141397191
8.0,8.140323922599592
6.5,8.354941133664786
8.1,7.824913068819544
7.5,7.86093461107093
6.9,8.047638532073043
7.7,7.7665692505685975
7.4,8.119558639728762
7.4,7.903449820442132
7.7,7.95396029012323
8.0,8.081757581315697
7.5,7.706492382003715
9.0,8.022929978667387
8.4,7.928271300417482
8.5,7.9723424503712215
8.2,7.9002521596994955
7.9,8.167180397421989
7.7,7.959529937041176
7.4,7.7211046170174775
8.2,8.008297998054474
8.5,7.968356812563278
8.5,7.704359663954177
8.5,8.299191977120472
8.8,8.224712443405556
8.4,7.9359941130060125
7.5,7.827815196877516
8.2,7.716275067921159
7.7,8.020432447590315
7.1,7.782163212909852
8.2,7.9574412596251145
9.0,8.038553678874527
8.4,8.058616146173154
8.7,8.235266746851847
7.9,7.800713358124649
7.5,7.855514143652127
8.0,8.233502631950074
7.3,8.164051418904116
7.9,9.230846212916545
8.6,8.17068298016238
7.9,7.887409955285204
8.0,8.202307566148662
8.6,7.758820514767796
8.4,8.019533081460509
8.1,8.091292931035058
8.2,8.063812126936144
8.2,8.05867645994688
7.9,7.885020915987636
8.3,8.078398661672749
8.3,7.865203898305994
7.0,7.704744542548877
7.7,8.057252351723669
8.1,7.917410414482354
7.7,8.023937844017544
8.3,7.786067762285834
8.3,8.313001374516128
8.1,7.852174831425878
5.5,7.796044466709259
8.0,7.987537103535912
8.3,8.015348648056348
8.2,7.632990110647154
7.8,7.82622783405969
7.7,7.953055308275663
8.3,7.91494465814913
8.2,7.885933013698331
7.1,7.412095476370177
8.3,8.163062939715319
8.3,8.07967406577129
8.3,7.71260617407123
8.1,7.840859987228941
7.9,7.724319999571352
7.6,7.612679132935288
8.3,7.79503878167908
8.1,8.446148073972296
7.8,7.922794827971104
8.5,8.117107097901371
8.7,8.234265684550076
7.9,8.115440448716022
7.0,7.673178291109965
8.7,8.05266608406987
6.9,7.6929967794251075
8.2,8.033811974556599
8.6,7.780051700560674
7.9,7.891876213017299
8.6,8.403963140938968
7.9,7.787771353473814
7.9,7.9981893543651825
6.9,7.656647762616663
8.6,8.274065393526758
8.5,7.823273428655248
7.9,7.527177992270378
7.1,7.415124561104214
7.4,7.939301898709924
8.2,7.526282597316363
8.0,7.78195643785549
7.8,7.871774912079948
7.9,7.824279795794577
7.8,7.697890296643908
8.2,7.934150710155529
8.5,7.879322166291824
7.8,7.768326682534301
6.9,7.724722456376338
8.6,8.138479026674197
8.6,8.30581268375937
8.8,8.383569427397575
7.2,7.894559457440078
7.9,7.785886785479099
8.3,8.253721678820456
7.4,7.714493969580451
8.3,8.23520172450507
7.5,7.9877189857322115
7.0,7.690876487820995
8.5,8.353077800283868
6.9,7.722968775740843
8.6,8.10515909459979
7.9,7.642697472703733
8.0,8.199389257410333
7.7,7.899755615935197
7.2,7.730771946350239
8.3,8.219455639745101
8.0,8.0943521967888
7.7,8.11442404976835
8.6,7.894409009686384
7.5,7.836105323518039
8.3,8.240303340899237
8.7,8.09767552217626
8.4,7.84481841368241
8.5,8.178817119739877
8.0,7.98140421803565
7.1,7.741828558293464
8.5,7.644575096835024
7.5,7.836105323518039
7.7,7.690523281193035
7.8,7.713791897508774
8.2,8.134521742091124
7.7,7.893035911578689
7.4,7.890499735179237
7.4,7.802037237846591
7.8,8.265812220440392
8.3,7.943782784671533
8.3,7.883378406710217
7.9,7.790731300480821
7.7,8.205288628378911
7.4,7.782427899831509
8.3,7.969661192643761
7.7,8.14390980613658
7.8,7.910567859763299
8.0,8.28532353823712
8.1,7.95577834254821
8.7,8.371690476167968
8.3,7.996818545363111
7.6,8.020335242715376
8.3,8.343611072881133
7.1,7.721259820254093
8.0,7.746723399633269
8.8,7.899550514486748
8.5,8.309076358884173
8.3,8.296288290609292
8.5,7.77310993018058
8.3,7.903129279030509
6.9,7.967177769446632
8.2,8.094871945774294
8.0,8.460878857744415
7.0,7.69533843732213
8.6,8.22090201654247
8.4,7.818251289768671
8.4,8.02325353857114
8.3,7.611530399261782
8.5,7.809131714309255
8.4,8.112820820361186
6.4,7.721994697097477
8.5,8.180777002682209
8.2,8.174414597242965
8.3,7.937742506410567
8.2,7.991384469077598
6.4,7.869144444966753
8.1,7.806738560415322
8.0,7.858849177488111
8.0,7.8605596796988015
9.0,8.12432460450147
8.3,8.1615737327008
8.6,8.124290156077919
8.3,8.059905302243891
7.5,7.787639967773446
7.1,7.483039829351572
6.4,7.7961275603252265
8.0,8.014320589605292
8.3,7.690056363344514
8.7,8.214385115072172
7.7,7.619713471052357
7.8,7.722244559995564
9.0,7.954949870575885
7.0,7.678129812993665
8.5,8.231333226304159
8.3,8.16226581215373
7.8,8.183226665885002
8.5,8.345741116383303
7.8,7.726549048828143
8.1,8.30704858131233
7.9,7.788756444700819
5.5,7.8609306502225795
8.5,8.081548926308875
8.5,8.29998050910136
7.7,7.966714331108649
8.3,8.210234290731233
7.5,7.82840558589021
8.5,8.216131285202929
7.7,7.619713471052357
8.4,7.984778319775241
7.5,7.964873824434197
8.0,8.063002549125487
7.8,8.339626232643505
7.2,7.738902647478444
7.6,8.441979018269313
8.5,8.201136691464361
8.1,8.392102825296583
8.0,8.202360076493632
6.2,7.743796127032882
8.7,8.204979009845426
8.7,8.163528376642812
8.3,8.10830375452242
7.8,8.37468684399688
7.7,7.847647536820968
8.6,8.409224182845454
8.5,7.941254475469262
7.8,8.38520892780985
8.5,8.237710246796867
7.7,7.943892650008048
8.1,7.904283902069579
7.2,7.790932874433546
7.8,7.766285806271981
8.3,8.00889215311642
8.7,8.147742140589406
8.5,8.293739799033878
8.6,8.104783007257984
8.6,7.8455168608597665
7.8,8.269147154842535
9.0,7.907275747861594
8.5,8.245775834913328
8.6,8.1214204968562
8.2,7.934150710155529
8.0,8.321664940261785
8.0,7.834407431408026
8.2,8.291994111809963
8.2,7.892885638289947
8.3,7.711161325006743
8.2,8.61353115248159
8.3,7.996941555880232
8.0,8.191896258331399
8.7,8.265544598204153
8.2,7.624924249363094
7.8,8.047295667987893
8.3,8.085299704699459
8.2,7.861920035571247
8.2,7.706517214390507
8.0,7.906633652758629
7.8,7.45349939585467
8.6,7.812733930585811
8.1,8.473090985553995
7.7,7.730060808247835
8.6,7.75278993795434
7.4,8.066288460430915
8.0,8.1196399430907
6.9,7.950713441947542
8.4,8.057021891049978
7.7,7.991417004348486
7.8,7.753340684376433
8.6,8.213090166438901
8.7,8.12908812457622
8.2,8.141410405859244
7.9,7.788887332060038
8.0,7.87037002410678
8.2,7.718507025093608
8.2,7.88969131142136
7.4,7.784659857003957
8.8,7.822069715500326
9.0,8.091539379519173
8.3,7.748406100852807
7.9,7.953318844872541
8.1,8.401666391191885
8.1,7.814235926671878
7.1,7.820032779550125
8.0,8.062268191983156
6.5,8.43561633742885
8.3,8.207647705760628
8.4,8.570667738486424
7.1,7.792685296722823
7.1,7.849776431619812
5.5,7.755390961068235
7.4,7.987767254454517
7.1,7.791250467111963
8.2,7.850000175476475
8.3,8.278432633229706
8.2,8.01433279019077
7.1,7.80910612449155
7.9,7.812163456858428
7.1,7.760640768746957
7.8,7.983944775487824
8.0,8.251251198430207
8.5,7.9372688376613185
8.3,8.306464928511101
8.3,7.994062565656663
7.9,7.5846665862200755
8.0,8.125387026700592
8.5,8.218579185318738
8.2,7.7943108229149125
7.8,7.819015845972433
7.1,7.716636480396879
8.1,8.603819905654543
8.1,7.796061418267656
7.9,7.748581215596747
8.0,7.841269192708355
7.9,8.00759545959193
8.6,7.762355468693404
7.1,7.76184246755415
8.3,8.793210327989668
7.8,8.039643243396641
7.4,7.8331270320331505
8.4,7.774469857901298
8.2,7.941533543170981
8.3,8.280186313865201
7.9,8.058930474558242
7.7,7.705828130375538
7.8,7.53002757145471
7.1,7.660962218349291
8.6,8.295450025458717
8.0,8.13500513182686
7.7,7.694005759792425
8.6,7.968014379583291
8.0,7.733008962989267
8.2,8.012597702240457
8.2,7.98920098717144
8.2,8.008293213407878
8.3,7.601059259823455
8.7,8.319981534930397
7.9,7.944672348719569
6.4,7.7012693804961705
7.5,7.8286123244391055
7.1,7.81676552635123
8.1,8.660256537015023
8.3,8.069817094354459
7.8,8.070831679700992
7.5,7.954239628145485
7.9,7.959977197902073
8.5,7.96851007037671
8.0,7.887183740255865
8.1,8.040762534453522
8.4,7.845353626862687
7.1,7.865699334413967
7.7,8.113459533283892
7.1,7.971646441764297
7.0,7.594228420500603
7.5,7.726829804881118
8.2,8.098368627867403
8.3,8.04504996882869
8.3,7.754979787383874
8.0,7.905989486438693
7.5,7.803423093492902
8.3,7.832982053610702
8.3,7.716760855131069
7.9,8.103324109779873
7.7,7.799092055081417
8.5,7.760005873837935
8.0,8.198321928340718
8.7,8.09767552217626
8.1,7.908296978939346
8.1,7.9376312732058105
7.8,7.675692310398783
8.0,8.11558008744781
8.6,7.737006812234884
7.5,7.87432013343772
8.2,7.960344969441929
8.6,7.75722625964462
8.0,7.9543018809416335
8.2,7.861501935987474
7.1,7.713447970150524
6.9,7.970047428668352
8.2,8.050700399684398
7.4,7.896239053622676
7.7,7.715074810089967
7.5,7.990866403609889
8.0,8.043654883871758
7.7,7.815100668894477
7.0,7.670946333937516
8.4,7.819941981000582
8.0,8.034959771582306
6.8,7.9482019108438156
7.7,7.641739074423806
7.9,7.567034370349813
8.6,8.274065393526758
8.6,7.7245716222741
7.7,7.619100651674687
8.4,7.937110091592237
7.9,7.932556009783421
8.2,8.189324081877336
8.1,7.9927881332901265
8.2,8.044362214433379
8.3,8.28449080269778
8.0,7.776057693899733
7.7,7.83409636827396
7.9,7.871961682856153
7.8,7.756561329402803
6.4,7.799953772620853
7.7,7.803622032007599
8.5,8.05616557681836
9.0,8.02748258414917
8.2,7.485060881580232
8.0,8.054074720435693
7.1,7.842266631053641
8.2,8.296503516044721
8.7,7.962147078475294
8.3,8.227462999069907
7.0,7.752731621756517
7.8,8.373411439898337
8.3,8.4816928769208
7.7,7.718103894824004
6.9,7.653618677882625
8.3,7.99502844973242
8.7,8.000064996006866
8.0,8.00029114452133
8.2,8.056440629518123
8.6,8.173967785072598
8.3,7.986897748604215
8.5,8.279263788080755
7.0,7.722600199928464
8.5,8.285632212992764
8.4,7.831086304580203
8.6,8.105637371136742
8.0,8.033451651083421
7.1,7.875802360170443
7.9,8.454901390832129
7.9,8.004312639060146
7.8,8.039643243396641
8.5,8.226550460934625
8.4,8.073109694561156
8.4,8.046874907318776
8.8,8.412565222201785
8.1,7.69055120176974
8.1,8.388953841824886
6.9,7.623965532591526
7.7,8.089713095359102
7.8,8.332757934257314
7.5,8.189574891560984
7.4,7.785820238570916
8.4,7.606905088357227
8.3,7.855000665517659
8.4,7.928235933229766
7.9,8.222802570717228
7.8,7.817262165336937
7.7,7.807926520840178
8.0,8.081757581315697
5.5,7.735929259502899
8.0,8.184047850067067
7.9,8.070641879754737
7.1,7.690774789152709
8.2,7.6896510073640965
7.7,8.091147924969961
8.2,7.956040480609349
8.6,8.339111002552396
7.7,7.892127254757618
8.3,7.824335166028309
7.9,7.9344691159312335
8.6,8.142473053628294
8.1,8.58628309929959
8.5,7.926007887614571
8.7,7.921334147321952
8.2,7.750240438614685
8.7,8.394933343202707
6.4,7.678471532234734
8.3,8.081896753315451
7.0,7.69677326693299
8.0,7.88786462072994
6.4,7.730444249250318
7.7,7.893721509880796
7.7,7.949998715728959
7.9,7.793851840427086
8.0,7.817827178126981
8.0,8.108161306203822
8.1,8.51852529172079
8.2,7.8307544253915315
8.6,8.123908174204827
8.5,7.614481545424428
7.5,7.811553794621107
7.0,7.675250822770095
8.0,7.936680365106553
7.4,8.190879740579897
7.0,7.756398408539825
8.0,8.210597692789184
7.2,7.744004263872612
7.7,7.956821668175536
7.4,7.812004768284117
8.7,7.910615356292164
8.2,8.098368627867403
7.6,7.906040439124475
7.1,7.742711406076021
8.3,7.984018758380645
8.6,8.433775711742387
7.8,7.786808782150299
8.1,8.465277170606663
8.2,7.7943108229149125
8.4,7.8993988755384015
8.3,7.969719360035752
9.0,8.340665024716646
8.2,7.938345032924626
8.7,8.102458287545792
7.7,7.718103894824004
8.5,8.55996224128124
7.9,7.728676072614457
7.9,7.852111861513816
8.8,8.41784591254589
8.4,8.01844053701478
8.4,7.952265156224308
7.0,7.954028770011803
8.4,8.05652944128011
8.0,8.10072921728151
8.6,8.204418057925286
8.3,7.716773009729142
8.0,8.144117254152686
8.7,8.30521003753147
7.5,7.7755236288372975
8.0,8.090844264914844
8.2,8.129380089245865
8.0,7.791374487525461
7.9,7.9162946075270115
7.7,7.481877492818213
8.0,7.993176142665973
8.7,8.15969204646786
8.6,7.73157701381423
7.8,7.7979716783464905
8.4,7.940700212370884
8.0,8.11784492536279
8.3,8.125966832414734
8.1,7.878006131598975
7.8,7.761463236025728
8.3,7.927585141834372
7.9,7.80348534146624
8.0,7.823259589989009
8.3,7.608501314527745
8.0,8.15044955481631
7.9,7.886455745598496
8.3,8.25914214623926
7.1,7.347846994906127
7.9,7.935744520029775
8.5,7.710896109959204
7.9,7.8431182973731675
8.5,8.029940089686018
8.0,8.149889453338655
7.7,7.838846789060407
8.8,8.075715705597853
8.0,8.437751192967097
5.5,7.821074272143144
8.5,8.38011110092255
8.0,7.667644502938993
8.4,8.073820527226193
8.2,7.906277381324637
8.6,8.202800077685435
7.9,7.915056721916283
7.9,8.139368417747345
8.3,7.625170179831192
7.7,7.942186865625389
8.3,7.737283555516605
7.8,7.99388812136145
7.8,8.2429290618392
8.6,8.015592466096304
7.1,7.77865300468848
8.2,7.63921776578404
7.0,7.6666418451049365
7.7,7.865774148972355
6.4,7.675761298525332
8.1,7.727189596946391
8.0,7.930303344613843
8.1,7.746428724831428
8.1,7.8282653717558395
8.9,8.1008368988441
7.9,8.139121507254066
7.1,7.711853715027346
8.7,8.006432685497725
8.2,7.906584521195755
6.2,7.726578171702566
8.3,7.864729551456565
8.3,8.0613113710851
8.3,8.32479886242764
8.1,7.828420430090535
8.1,8.51852529172079
8.5,8.142255353469942
8.2,8.05548316505393
8.5,8.26331264126828
7.8,7.856996957937014
8.3,8.08955844753499
8.4,7.906340967714913
8.5,7.845205106655827
8.6,7.6672791380885315
8.2,8.00192687209305
8.3,8.197411710386879
8.4,7.8162812469775345
7.8,8.27192793788085
7.1,7.8423523512746085
7.7,7.622926863970313
8.0,8.101225570671312
7.0,7.69677326693299
8.0,7.851465961226025
7.0,7.81538584809739
6.5,8.415688148389131
7.1,7.793801275309047
8.2,7.700618470434751
7.7,7.694165185304742
7.1,7.707195616921436
7.7,7.96924130646657
8.6,7.945207200320004
8.3,7.915582360198401
8.8,8.461050226383996
8.6,7.953715300268584
8.3,7.622711957461674
8.6,7.683170205865377
8.4,7.831161661688739
7.9,7.9162946075270115
9.0,7.894687026919779
8.3,7.7046566707929935
8.2,7.966343746139367
7.7,7.417947862378798
7.4,7.8458686316827695
8.3,8.034406551274902
7.0,7.726906653604805
8.2,8.074971912798384
8.0,8.063582502308511
7.7,7.897834228617972
7.8,8.122711794689232
8.3,8.043928150683268
7.9,7.828293971755619
7.4,7.910328946232303
7.1,7.7694091719244325
6.9,7.895711640197922
8.6,8.056056036805925
7.7,7.651952131430951
8.1,8.395289370699174
8.2,7.899250947629139
9.0,8.016169267305898
7.4,7.801728157032143
7.1,7.76589896370306
8.6,8.292173609694652
8.6,7.836328906408837
7.0,7.772819236308552
7.2,7.928300156111921
8.7,8.086675161826335
7.9,8.053944124125303
8.2,7.674832171288394
8.2,7.941852394195616
8.3,8.113800456409137
8.5,7.893896965768245
8.0,7.95031624313369
8.0,8.019160533238107
7.4,8.018217527307206
8.3,8.12079657832098
8.2,8.183903614458533
7.2,7.981286936140929
8.7,7.738484656135269
7.4,7.781845737210537
8.3,7.858017789435183
6.9,7.672749739360754
7.7,7.7703020999331915
8.2,8.006550211950264
7.9,8.099179046459613
7.5,7.9209311195845515
8.2,7.650711848253413
8.8,8.435207574638428
8.6,7.866509545030779
7.7,7.907886317063402
8.3,8.166356498070334
8.3,7.792602432745879
8.0,7.923894786513749
8.5,7.883281850313416
8.3,8.250533168574101
7.4,7.757089488740676
7.9,8.159527972830737
8.1,7.819970877937695
8.6,8.292899217261633
8.6,7.73157701381423
8.7,8.06832446967891
7.5,7.803423093492902
8.4,7.986053723873783
8.0,8.109337624343702
8.6,7.895635196991036
8.6,8.24937605239889
8.0,7.987537103535912
7.0,7.777920852702721
7.7,7.674740155473579
8.2,8.515643887918497
7.1,7.868568993635686
8.3,7.627402137003641
8.4,8.070950868004473
7.7,7.841270516328259
6.4,7.752285544437848
8.3,8.472905163370822
5.5,7.709476413520725
7.0,7.718295711095886
8.5,7.7316529912957614
7.1,7.771969574506935
7.7,7.738510360400675
8.7,7.734552462922386
7.9,7.876890214859431
8.7,8.01599821623679
8.0,7.759728718558267
7.9,7.603159945648933
7.5,7.830694314768948
8.7,8.154657278656899
8.6,8.75406156598873
8.0,8.146860368604619
7.0,8.058409527184761
7.8,7.736111469233257
8.4,8.012890880270488
8.2,8.093437116163434
7.8,8.157080881864891
7.9,7.822616402944369
8.0,8.14084695743183
8.5,8.064407908774857
7.3,7.90808957098777
8.1,8.470061900819958
7.9,8.050799773430038
7.2,7.888023011435051
8.1,8.4317997778637
8.6,7.75278993795434
8.4,7.892604162528745
8.3,7.909145392001757
7.7,7.453659177137973
8.2,7.811063297141887
7.8,7.654963883463527
7.8,8.261986008144765
8.5,8.119238754927562
7.8,7.8740594174425365
8.2,8.419234683574942
7.7,8.395967348062124
8.4,7.97603335073826
8.5,8.266350321583017
8.7,8.163364609724535
8.0,7.599569809179317
7.7,7.93927747260854
8.3,8.019929687346124
7.5,7.868433830817764
7.1,7.83668673812252
8.4,8.075674675991152
6.4,7.407533701259735
8.6,7.762355468693404
7.7,8.013188849446585
8.3,7.99424940151585
8.0,7.745778791002587
8.4,7.8162812469775345
8.1,7.777119254958274
8.2,7.7012273412861365
8.3,7.989655503617978
8.9,7.8010315873046014
7.2,7.886428756311873
8.1,7.847715284258604
7.9,7.9740066429860335
8.3,8.056265925807452
8.3,8.227462999069907
7.1,7.732419606116335
8.3,8.063103143492095
8.2,8.099803457478263
8.6,8.026794312086649
8.4,7.586658048292874
6.8,7.910817535839485
7.4,7.568797699289551
8.3,7.961656333258228
7.1,7.893123369483
8.2,8.15930800881447
7.7,7.780120419115606
8.2,7.627410217716033
7.4,7.860193359072824
7.4,7.820107860166795
8.1,7.782031973183694
7.4,7.818732711667348
7.7,7.644424425461607
8.1,7.7660850547742974
7.7,7.93321114068276
8.4,8.074399271892611
7.4,7.985216446257433
7.9,7.884542639450682
7.8,7.809128353874783
8.6,7.828062453593298
8.5,8.053774194133595
8.8,8.018094507298452
8.7,8.028752257222209
8.3,7.82488001447399
8.5,7.965849068890524
8.7,8.039921374086301
8.6,8.28604392023197
7.9,7.832251071410464
8.2,7.628909887171037
7.8,8.308525256385018
8.3,8.23921395719954
8.2,8.00398561424135
8.3,8.259906511215434
7.4,7.902942965092521
8.3,7.973419738316782
7.5,7.956749343973892
8.3,7.825666371251194
8.6,7.755309585735053
8.0,8.085424368099005
7.4,7.851106104870712
8.7,7.615154084604374
8.4,7.937110091592237
7.1,7.875991134373653
7.7,7.877300682112068
8.0,7.976277038360292
8.7,7.882115471291788
7.2,7.921978680714967
8.0,8.013621977399401
7.8,8.160269392111246
7.4,7.899670138055175
7.7,7.907886317063402
7.7,7.487624670636699
8.6,7.808270016240914
7.5,8.192123734914306
7.4,7.707242919451836
7.4,7.860193359072824
7.4,7.9644550689526525
8.2,7.890922683379464
8.0,7.955652001072364
8.2,7.9684271953038435
7.8,7.922794827971104
7.1,7.885078388575764
8.2,8.071416076261105
7.7,7.841860322124694
7.9,8.07248164310525
7.7,8.055492361889621
7.9,7.819427892698014
8.5,8.096593185794555
6.4,7.781460413191994
8.0,8.109372313338657
8.4,8.085270062862742
7.7,7.93927747260854
7.1,7.803488626361352
7.8,8.170794615099018
8.0,7.716922773273075
7.2,7.8736747153264535
8.0,8.032813378431188
7.9,7.916427741914231
8.4,7.9614255410421855
7.9,7.924599882901275
8.3,8.34456762595504
8.4,7.825362448419385
